"Protein names","Gene names","OIS_CM","OIS_F20","OIS_F8","Vector_CM","Vector_F20","Vector_F8"
"982","Pyruvate kinase PKM;Pyruvate kinase","PKM",33.1491666666667,32.6052333333333,33.8966333333333,31.6237666666667,32.8267666666667,33.5299333333333
"983","Urokinase-type plasminogen activator;Urokinase-type plasminogen activator long chain A;Urokinase-type plasminogen activator short chain A;Urokinase-type plasminogen activator chain B","PLAU",36.3791333333333,32.5507666666667,33.0294333333333,31.6284333333333,31.9505333333333,32.7561333333333
"984","Phospholipase D3","PLD3",24.3702666666667,24.3661,26.6258,25.2263666666667,24.9282666666667,25.9138666666667
"985","Plectin","PLEC",31.4320333333333,28.8032333333333,30.1868333333333,29.8875666666667,27.4782,29.7476333333333
"986","Pleckstrin homology domain-containing family O member 2","PLEKHO2",24.2860666666667,24.9613,25.3611,24.2002333333333,25.217,24.8379
"987","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1",30.7447666666667,30.2741,29.6766666666667,29.2577333333333,29.3323666666667,28.7543
"988","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","PLOD3",28.2917666666667,27.2667,27.2544666666667,26.0006666666667,27.3239333333333,26.6761
"989","Phospholipid transfer protein","PLTP",28.1493666666667,25.3465333333333,24.9699,27.8323,25.031,26.1201
"990","Plexin-A3","PLXNA3",23.7902666666667,25.3168333333333,25.8446333333333,23.6081,25.1484333333333,24.9104666666667
"991","Periostin","POSTN",34.5363,30.3366333333333,31.4520666666667,32.1472,29.2563666666667,31.117
"992","Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed;Peptidyl-prolyl cis-trans isomerase","PPIA",32.9668666666667,30.7047666666667,32.0706333333333,32.1945333333333,30.8185,32.0728333333333
"993","Peptidyl-prolyl cis-trans isomerase B","PPIB",28.4010666666667,25.0853,27.2401333333333,27.4182333333333,25.1285333333333,26.5314666666667
"994","Serine/threonine-protein phosphatase PP1-beta catalytic subunit","PPP1CB",24.6430666666667,25.4694333333333,24.4328333333333,24.6566333333333,25.0705,25.0643666666667
"995","Protein phosphatase 1 regulatory subunit 12A","PPP1R12A",24.9015,25.1137333333333,24.1339,25.0284666666667,24.9792,24.6304
"996","Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform","PPP2CA",27.2404,25.3959333333333,27.6971333333333,27.4388,24.9154,27.5656666666667
"997","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform","PPP2R1A",27.4141,24.2842,27.7180333333333,25.6936333333333,25.4778666666667,28.0101
"998","Peroxiredoxin-1","PRDX1",31.2191666666667,29.6209666666667,30.7295,30.6157,30.4418333333333,31.1805333333333
"999","Peroxiredoxin-2","PRDX2",26.9612333333333,24.9384,27.5269666666667,27.7991666666667,25.2063,27.5331
"1000","Thioredoxin-dependent peroxide reductase, mitochondrial","PRDX3",24.78947,24.55193,24.60983,26.44433,25.05627,24.36073
"1001","Peroxiredoxin-5, mitochondrial","PRDX5",26.8435,24.99707,23.53867,25.62357,24.67137,24.54083
"1002","cAMP-dependent protein kinase type I-alpha regulatory subunit;cAMP-dependent protein kinase type I-alpha regulatory subunit, N-terminally processed","PRKAR1A",26.63023,24.9285,26.42847,24.9862,25.27063,26.9351
"1003","Protein kinase C delta-binding protein","PRKCDBP",24.98627,24.73123,26.70413,23.76593,25.81037,27.33093
"1004","Glucosidase 2 subunit beta","PRKCSH",27.2162,27.61507,27.26223,26.34677,26.27643,27.67353
"1005","Vitamin K-dependent protein S","PROS1",27.32617,25.5935,23.2279,27.49247,24.89083,24.41617
"1006","Prosaposin;Saposin-A;Saposin-B-Val;Saposin-B;Saposin-C;Saposin-D","PSAP",32.10773,27.1299,26.64517,29.70423,25.50887,27.9568
"1007","Pregnancy-specific beta-1-glycoprotein 4","PSG4",26.0008,24.96923,24.29863,27.95073,25.04097,24.16067
"1008","Proteasome subunit alpha type-1","PSMA1",24.82243,31.53813,27.11577,24.184,30.339,27.1035
"1009","Proteasome subunit alpha type-3","PSMA3",24.3094,27.46113,24.09557,23.7767,25.47117,24.40353
"1010","Proteasome subunit alpha type-5","PSMA5",24.59827,29.24163,27.20867,24.1564,28.2303,27.30737
"1011","Proteasome subunit alpha type;Proteasome subunit alpha type-6","PSMA6",24.80903,28.61903,25.8166,24.57553,26.8061,24.0635
"1012","Proteasome subunit beta type-2","PSMB2",24.02823,27.1106,23.7609,24.8214,26.0977,24.0503
"1013","Proteasome subunit beta type-7","PSMB7",24.20043,28.5069,23.73683,24.26693,26.69663,24.82927
"1014","26S protease regulatory subunit 7","PSMC2",25.62853,25.40473,27.32413,24.11707,24.88643,27.3883
"1015","26S protease regulatory subunit 10B","PSMC6",24.7396,24.96913,26.06957,24.13387,25.09383,24.42337
"1016","26S proteasome non-ATPase regulatory subunit 11","PSMD11",24.72,25.02057,26.35577,23.3945,25.21757,26.09193
"1017","26S proteasome non-ATPase regulatory subunit 2","PSMD2",24.302,26.55007,27.4993,24.7415,24.7789,27.63047
"1018","Prostaglandin-H2 D-isomerase","PTGDS",27.3762,24.7246,23.8111,29.5639,24.97047,24.6802
"1019","Prostaglandin E synthase 3","PTGES3",27.17783,25.02273,26.98687,25.1543,24.70957,27.23413
"1020","Parathymosin","PTMS",25.98543,24.9784,23.80137,27.60967,24.6656,24.39457
"1021","Glutaminyl-peptide cyclotransferase","QPCT",28.09933,24.52407,24.01447,25.501,25.2123,24.271
"1022","Ras-related protein Rab-11B;Ras-related protein Rab-11A","RAB11B;RAB11A",27.8959,24.8394,28.5496,25.6206,24.9294,28.16203
"1023","Ras-related protein Rab-21","RAB21",24.30597,25.14763,25.47793,24.90827,25.82503,25.09607
"1024","Ras-related protein Rab-2A","RAB2A",25.62123,25.21893,25.8462,24.18863,24.405,26.71997
"1025","Ras-related protein Rab-5C","RAB5C",24.26537,24.8937,28.39697,24.4914,23.86473,27.6795
"1026","Ras-related protein Rab-7a","RAB7A",23.85327,24.40547,28.09313,24.25403,25.3587,28.81067
"1027","Ras-related protein Rab-8B","RAB8B",24.2421,25.30287,27.37323,24.47317,24.7547,26.0434
"1028","UV excision repair protein RAD23 homolog B","RAD23B",25.718,24.75267,24.1608,26.61443,24.67207,25.01097
"1029","RAF proto-oncogene serine/threonine-protein kinase","RAF1",24.79603,24.9568,25.357,23.2502,25.31507,24.6287
"1030","Ras-related protein Ral-A","RALA",24.30357,24.4131,28.12483,24.03263,25.2706,27.1594
"1031","GTP-binding nuclear protein Ran","RAN",28.5083,25.65977,28.64303,28.51973,25.27653,28.48983
"1032","Ran-specific GTPase-activating protein","RANBP1",24.61553,24.2085,26.546,23.78427,25.1538,26.56723
"1033","Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein","RAP1B",24.44897,24.84067,30.4199,24.50677,28.53427,29.53537
"1034","Rap1 GTPase-GDP dissociation stimulator 1","RAP1GDS1",25.43103,24.6682,24.26013,24.45667,25.6328,25.21033
"1035","Ras-related protein Rap-2c","RAP2C",24.8303,24.82553,26.2826,24.212,25.11567,24.96893
"1036","Retinoic acid receptor responder protein 2","RARRES2",25.23833,26.0379,24.1563,28.23,25.37153,24.93083
"1037","Arginine--tRNA ligase, cytoplasmic","RARS",25.00303,25.26647,25.3345,24.1475,25.50277,24.93873
"1038","Ras GTPase-activating protein 2","RASA2",23.89893,24.84387,24.76083,24.5655,25.39163,25.2531
"1039","Ras GTPase-activating protein 3","RASA3",23.94423,24.83233,25.59727,23.97877,24.49117,26.0546
"1040","RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed;RNA-binding motif protein, X-linked-like-2","RBMX;RBMXL2",26.80323,25.14033,24.4152,27.2062,25.10673,24.42783
"1041","Reticulocalbin-1","RCN1",28.44703,24.8149,24.54257,29.12547,24.5875,24.87433
"1042","Reticulocalbin-3","RCN3",26.8937,25.3492,24.0267,27.58233,24.8612,24.45403
"1043","Radixin","RDX",24.3657,24.5739,27.82357,23.3592,24.39567,28.01653
"1044","Reversion-inducing cysteine-rich protein with Kazal motifs","RECK",24.87493,25.495,28.39833,24.1616,24.7376,29.18333
"1045","Raftlin","RFTN1",23.82027,24.78543,30.6259,24.92887,25.46227,31.07843
"1046","Inactive rhomboid protein 1","RHBDF1",24.95367,24.07053,27.0785,24.6039,25.3468,26.98733
"1047","Rho-related GTP-binding protein RhoG","RHOG",24.16713,26.21883,29.3281,24.0043,24.92887,29.10553
"1048","Ras and Rab interactor 1","RIN1",24.30723,25.05627,25.83957,24.54157,26.08047,25.02163
"1049","Ribonuclease 4","RNASE4",27.3817,24.90877,24.50947,28.22303,24.57757,24.15417
"1050","Ribonuclease T2","RNASET2",25.09787,24.287,23.92283,25.46687,25.05543,25.03627
"1051","Rho-related GTP-binding protein RhoE","RND3",24.11233,25.19557,26.18297,24.4195,24.9385,26.6034
"1052","Ribonuclease inhibitor","RNH1",27.16427,24.9969,27.02927,24.68797,25.08307,26.997
"1053","Rho-associated protein kinase 2","ROCK2",24.19543,25.0099,26.67217,24.13603,25.0555,26.16897
"1054","Protein XRP2","RP2",23.70407,25.07603,28.12903,24.15457,25.0822,27.80407
"1055","60S ribosomal protein L10","RPL10",24.71387,24.87533,26.97757,24.65563,25.04953,26.36667
"1056","60S ribosomal protein L11","RPL11",30.19703,30.16457,31.65257,29.1782,25.08063,31.5203
"1057","60S ribosomal protein L12","RPL12",27.11463,27.7044,28.44967,25.90563,25.04107,28.1225
"1058","60S ribosomal protein L13","RPL13",27.0745,26.6583,28.4213,27.6647,25.88177,28.7939
"1059","60S ribosomal protein L14","RPL14",24.247,25.20417,27.02673,23.43913,24.85117,27.22147
"1060","60S ribosomal protein L15;Ribosomal protein L15","RPL15",24.6537,25.6425,28.6138,24.76513,24.84733,28.26753
"1061","60S ribosomal protein L17","RPL17;RPL17-C18orf32",24.18147,25.20413,27.6295,24.40467,28.4756,28.04527
"1062","60S ribosomal protein L18a","RPL18A",24.39523,25.11403,27.13043,25.43357,24.91957,26.4306
"1063","Ribosomal protein L19;60S ribosomal protein L19","RPL19",27.55747,26.9633,27.88893,27.9395,25.06243,28.31357
"1064","60S ribosomal protein L21","RPL21",24.24877,25.4173,26.12943,24.23963,24.82867,24.9617
"1065","60S ribosomal protein L23","RPL23",24.34317,25.0108,25.36993,23.6202,25.24717,23.996
"1066","60S ribosomal protein L24","RPL24",24.42327,24.89517,25.8122,25.26347,25.43757,26.14053
"1067","60S ribosomal protein L27a","RPL27A",24.40163,25.75867,27.2421,24.60203,25.7543,27.66983
"1068","60S ribosomal protein L28","RPL28",24.706,24.3329,27.10553,23.79473,25.22617,27.2279
"1069","60S ribosomal protein L29","RPL29",24.7822,24.59297,26.96907,24.48133,25.50777,27.57307
"1070","60S ribosomal protein L3","RPL3",27.34233,26.3563,28.33257,25.9016,25.462,27.948
"1071","60S ribosomal protein L30","RPL30",27.02717,24.73883,27.08667,24.81847,25.326,27.01967
"1072","60S ribosomal protein L34","RPL34",23.8467,25.506,25.78957,24.86693,25.16263,26.20247
"1073","60S ribosomal protein L36a-like;60S ribosomal protein L36a","RPL36AL;RPL36A;RPL36A-HNRNPH2",23.82743,24.94603,25.16197,24.42797,24.58987,24.63427
"1074","60S ribosomal protein L4","RPL4",28.09627,26.58063,28.67403,28.61783,27.50657,28.80743
"1075","60S ribosomal protein L5","RPL5",28.40077,24.75277,28.07227,27.415,24.99873,28.1567
"1076","60S ribosomal protein L6","RPL6",28.8346,26.13993,29.08773,26.50713,26.45823,28.8582
"1077","60S ribosomal protein L7","RPL7",24.303,25.1317,28.84253,24.7833,24.91807,28.6147
"1078","60S ribosomal protein L7a","RPL7A",25.9019,25.34313,27.39967,25.03273,25.13657,27.44367
"1079","60S ribosomal protein L8","RPL8",25.86027,25.9534,28.6248,25.8789,24.88843,28.86203
"1080","60S acidic ribosomal protein P0-like;60S acidic ribosomal protein P0","RPLP0;RPLP0P6",26.1559,25.10063,26.12517,26.38063,25.66933,25.20877
"1081","60S acidic ribosomal protein P1","RPLP1",25.94517,25.0805,26.9644,24.37397,26.98407,26.48523
"1082","60S acidic ribosomal protein P2","RPLP2",27.5125,24.99337,25.3094,26.6559,25.08193,26.13203
"1083","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","RPN1",27.03887,24.9695,27.29093,23.95327,24.93,27.65353
"1084","40S ribosomal protein S11","RPS11",26.1644,25.9056,28.2157,24.48263,26.3644,28.57747
"1085","40S ribosomal protein S14","RPS14",24.36833,26.0456,28.63173,24.60507,24.54073,28.7117
"1086","40S ribosomal protein S15","RPS15",25.06,25.6082,25.5708,24.04037,24.71883,25.10963
"1087","40S ribosomal protein S16","RPS16;ZNF90",23.8153,25.0229,27.2977,23.8436,25.01567,27.3788
"1088","40S ribosomal protein S17","RPS17",24.59523,24.50587,27.1027,24.9657,24.69657,26.85677
"1089","40S ribosomal protein S18","RPS18",24.4186,24.43073,27.3709,24.11513,24.37473,26.63193
"1090","40S ribosomal protein S19","RPS19",27.055,24.589,26.6959,25.19947,24.4267,25.20467
"1091","40S ribosomal protein S2","RPS2",26.15303,24.26543,28.6096,24.11853,25.25453,28.39353
"1092","40S ribosomal protein S20","RPS20",27.15607,24.99183,28.41207,26.7141,25.7633,28.35573
"1093","40S ribosomal protein S21","RPS21",27.18583,29.48203,26.75813,26.56503,28.36127,26.81593
"1094","40S ribosomal protein S23","RPS23",26.6313,25.1234,27.55813,24.00603,24.83753,27.97947
"1095","40S ribosomal protein S25","RPS25",24.07617,24.86267,27.3817,24.6019,24.989,27.56167
"1096","40S ribosomal protein S26;Putative 40S ribosomal protein S26-like 1","RPS26;RPS26P11",24.1172,24.82127,25.69123,24.1997,25.04117,26.88403
"1097","40S ribosomal protein S28","RPS28",26.6037,25.38423,24.4172,26.06687,24.7462,24.67243
"1098","40S ribosomal protein S29","RPS29",24.56973,24.85713,24.0609,25.14477,25.40247,24.6557
"1099","40S ribosomal protein S3","RPS3",25.6006,24.21903,25.985,26.1986,24.5346,25.16657
"1100","40S ribosomal protein S3a","RPS3A",26.46803,26.91083,28.69233,27.8596,26.0722,28.7667
"1101","40S ribosomal protein S4, X isoform","RPS4X",26.23023,26.3255,29.0949,25.484,24.7483,29.0943
"1102","40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed","RPS5",27.322,24.97543,27.97097,25.6288,23.78983,27.40167
"1103","40S ribosomal protein S6","RPS6",27.1007,24.465,28.78667,24.90563,24.89203,28.58467
"1104","40S ribosomal protein S8","RPS8",26.34323,26.34953,28.7261,24.31803,24.57247,29.02343
"1105","40S ribosomal protein S9","RPS9",24.0655,25.7041,25.89777,24.44163,25.12097,25.54743
"1106","40S ribosomal protein SA","RPSA",27.33587,27.6634,27.9525,24.5345,24.5876,27.39817
"1107","Ras-related protein R-Ras2","RRAS2",25.00143,25.07507,25.9362,23.99127,25.11643,26.35107
"1108","Ribosome-binding protein 1","RRBP1",29.2079,24.80697,24.7179,28.95877,24.40957,25.6874
"1109","Ras suppressor protein 1","RSU1",26.01693,25.16407,24.36527,25.24957,25.23153,24.82887
"1110","tRNA-splicing ligase RtcB homolog","RTCB",24.53417,25.1232,27.42393,24.03393,25.54333,26.90253
"1111","RuvB-like 2","RUVBL2",24.33277,24.353,26.26457,25.06493,24.54697,25.8376
"1112","Protein S100-A11;Protein S100-A11, N-terminally processed","S100A11",27.0215,24.93857,31.12677,28.35093,25.8293,30.64817
"1113","Serine--tRNA ligase, cytoplasmic","SARS",24.4204,25.0267,24.24873,24.35897,24.82427,25.573
"1114","Secretory carrier-associated membrane protein 3","SCAMP3",24.27213,24.86247,27.37007,24.51223,25.3399,26.50767
"1115","Secernin-1","SCRN1",26.90757,25.58863,27.16113,25.98847,24.945,27.59267
"1116","Syndecan-4","SDC4",29.23093,28.8057,26.8724,29.59,25.89643,27.9772
"1117","45 kDa calcium-binding protein","SDF4",31.07507,25.5668,24.5107,29.89373,25.14967,27.25317
"1118","Protein transport protein Sec31A","SEC31A",24.18737,25.41903,26.91003,24.31373,24.7987,25.77993
"1119","Semaphorin-7A","SEMA7A",33.39623,29.40507,27.53263,26.585,27.1895,28.99107
"1120","Septin-11","SEPT11",28.25403,25.34867,28.1542,27.10327,24.9293,27.39853
"1121","Septin-2","SEPT2",26.46573,25.27253,28.5547,24.49763,24.94783,27.57797
"1122","Septin-7","SEPT7",28.079,25.11183,28.65133,27.66677,25.35347,28.1237
"1123","Septin-9","SEPT9",27.3933,24.9756,28.34403,27.18923,24.80477,27.748
"1124","Pigment epithelium-derived factor","SERPINF1",31.38217,24.84063,24.86773,30.4867,25.56907,25.62807
"1125","SH3 domain-binding glutamic acid-rich-like protein","SH3BGRL",24.63557,25.16303,24.18553,26.4292,24.62123,24.39363
"1126","Endophilin-A2","SH3GL1",26.54337,24.99487,27.1722,25.0249,24.9169,27.27203
"1127","Urea transporter 1","SLC14A1",24.07373,25.21757,25.4901,24.23387,24.38347,24.37813
"1128","Monocarboxylate transporter 1","SLC16A1",24.46973,25.47597,28.53727,24.28407,24.66397,28.0859
"1129","Neutral amino acid transporter B(0);Amino acid transporter","SLC1A5",24.08273,25.23907,30.86843,24.4176,25.77723,31.5133
"1130","Solute carrier family 2, facilitated glucose transporter member 1","SLC2A1",24.34167,24.73607,27.60533,24.5143,24.06687,27.947
"1131","Sodium-coupled neutral amino acid transporter 2","SLC38A2",24.82953,25.2483,27.76213,24.45097,25.15563,26.96427
"1132","Zinc transporter ZIP10","SLC39A10",24.73933,24.67233,28.4967,23.8957,24.5033,27.93977
"1133","Zinc transporter ZIP6","SLC39A6",24.26823,24.61697,26.84893,23.33787,25.62147,26.60247
"1134","Large neutral amino acids transporter small subunit 1","SLC7A5",24.41343,24.99857,28.91303,24.6289,25.4835,29.95257
"1135","Na(+)/H(+) exchange regulatory cofactor NHE-RF2","SLC9A3R2",24.88793,24.25733,25.80843,24.46257,25.24287,26.55147
"1136","STE20-like serine/threonine-protein kinase","SLK",24.42957,24.01443,24.9106,24.4398,25.39277,24.13123
"1137","Mothers against decapentaplegic homolog 5;Mothers against decapentaplegic homolog 1;Mothers against decapentaplegic homolog;Mothers against decapentaplegic homolog 2;Mothers against decapentaplegic homolog 9","SMAD5;SMAD1;SMAD2;SMAD9",25.29037,25.35923,24.95637,24.3263,25.34517,24.65247
"1138","Synaptosomal-associated protein 23;Synaptosomal-associated protein","SNAP23",24.57067,25.06,28.37843,23.39367,24.78663,28.70327
"1139","Staphylococcal nuclease domain-containing protein 1","SND1",28.04737,24.65357,28.07743,26.51673,25.37847,27.49017
"1140","Sorting nexin-6;Sorting nexin-6, N-terminally processed","SNX6",23.95693,24.49793,25.50353,24.91097,25.05413,25.8472
"1141","Sorting nexin-9","SNX9",24.57377,25.2437,26.4447,24.9731,25.0823,25.53507
"1142","Signal peptidase complex subunit 2","SPCS2",23.45063,25.0383,24.31517,24.5606,25.1093,24.43593
"1143","Serine protease inhibitor Kazal-type 6","SPINK6",26.0508,24.6335,24.30977,26.36083,24.443,23.92227
"1144","Spondin-2","SPON2",32.63093,26.87347,27.54067,30.6006,29.32413,29.08
"1145","Spectrin alpha chain, non-erythrocytic 1","SPTAN1",24.40977,25.1352,24.4076,25.79387,24.43057,24.0489
"1146","Sequestosome-1","SQSTM1",23.9812,24.95107,28.09737,24.4949,24.20013,28.33607
"1147","Spermidine synthase","SRM",24.7186,24.29553,23.92907,23.57447,24.11467,24.03833
"1148","Serine/arginine-rich splicing factor 1","SRSF1",24.85723,24.532,24.64627,25.66907,25.93663,24.79787
"1149","Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D","SSC5D",28.2934,28.37587,30.74217,27.0019,28.03583,30.29473
"1150","Hsc70-interacting protein;Putative protein FAM10A5;Putative protein FAM10A4","ST13;ST13P5;ST13P4",25.5652,24.3846,23.70943,25.88683,24.0585,25.1927
"1151","Stanniocalcin-1","STC1",36.00547,30.87117,31.54743,28.47053,31.1981,32.29783
"1152","Sperm-tail PG-rich repeat-containing protein 2","STPG2",27.11733,24.71167,24.5339,27.64097,25.02823,25.20097
"1153","Serine-threonine kinase receptor-associated protein","STRAP",26.3389,24.6463,26.48623,24.83933,25.98987,25.1161
"1154","Syntaxin-4","STX4",24.63993,24.99337,29.53207,24.288,25.25267,29.2178
"1155","Syntaxin-7","STX7",24.7964,25.3569,25.5284,24.8247,24.61887,26.8831
"1156","Small ubiquitin-related modifier 2","SUMO2",24.674,24.99473,23.85177,26.23467,25.40757,24.16207
"1157","Heterogeneous nuclear ribonucleoprotein Q","SYNCRIP",25.28707,25.0545,25.20583,24.80383,24.68823,25.70943
"1158","Transgelin-2","TAGLN2",27.56913,24.7319,26.5999,28.05073,24.90293,27.51697
"1159","Transaldolase","TALDO1",28.3298,26.19103,27.09897,28.67313,25.6787,27.76033
"1160","Threonine--tRNA ligase, cytoplasmic","TARS",26.77583,24.15097,25.7848,24.77967,25.2663,26.22807
"1161","Tubulin-specific chaperone A","TBCA",29.57253,27.4548,26.9767,27.24247,25.38243,27.63043
"1162","Angiopoietin-1 receptor","TEK",23.97763,25.23197,27.72213,24.9873,24.88597,27.12207
"1163","Teneurin-4","TENM4",24.3875,24.9291,25.46843,24.228,24.27737,24.70967
"1164","Tissue factor pathway inhibitor 2","TFPI2",30.6471,27.5564,28.64863,23.76597,26.53923,27.96313
"1165","Transferrin receptor protein 1;Transferrin receptor protein 1, serum form","TFRC",24.85293,25.07187,28.3838,23.87183,25.9059,28.16397
"1166","TGF-beta receptor type-2","TGFBR2",24.4988,24.9254,23.97367,24.08813,25.90493,25.21377
"1167","Trans-Golgi network integral membrane protein 2","TGOLN2",23.96683,24.8708,24.41627,26.20993,25.1895,25.03057
"1168","Thrombospondin-4","THBS4",24.6073,25.04997,24.0769,26.07863,24.4918,24.62827
"1169","Thy-1 membrane glycoprotein","THY1",23.89497,26.10277,31.4373,24.1698,26.90503,30.14587
"1170","Metalloproteinase inhibitor 3","TIMP3",24.36373,24.49993,26.05723,23.91333,24.6066,24.74387
"1171","Transketolase","TKT",29.6007,29.84073,30.03007,29.35827,28.95617,30.5825
"1172","TLD domain-containing protein 1","TLDC1",23.75813,24.56373,28.4363,24.6328,24.77417,27.85183
"1173","Talin-1","TLN1",31.94207,28.67903,32.54623,30.9729,30.70183,32.45323
"1174","Talin-2","TLN2",24.45933,25.0221,25.00853,24.3455,25.82063,24.63333
"1175","Thymosin beta-10","TMSB10",32.87543,32.27417,31.45877,32.47097,31.61833,31.6358
"1176","Thymosin beta-4;Hematopoietic system regulatory peptide","TMSB4X",32.05667,31.24853,30.7698,32.70397,30.8406,31.43287
"1177","Tumor necrosis factor alpha-induced protein 3;A20p50;A20p37","TNFAIP3",24.85743,25.3901,25.67753,24.51943,24.48647,24.72337
"1178","Tumor necrosis factor receptor superfamily member 11B","TNFRSF11B",30.58053,25.5042,25.1139,25.52973,24.69917,24.59617
"1179","Transportin-1","TNPO1",25.11887,25.7452,24.84407,24.61287,24.6755,24.69227
"1180","Triosephosphate isomerase","TPI1",31.53357,29.99707,31.3538,30.77717,28.5241,31.12403
"1181","Tropomyosin alpha-1 chain","TPM1",26.38843,25.34693,24.66717,28.6465,24.23007,25.54857
"1182","Tropomyosin beta chain","TPM2",29.43033,26.7103,27.7933,29.17613,24.3144,26.59847
"1183",NA,"TPM3",31.12667,29.5502,30.28053,29.8344,28.79887,29.6669
"1184","Tropomyosin alpha-4 chain","TPM4",31.7125,30.81477,31.49243,32.39283,30.26893,31.37533
"1185","Tripeptidyl-peptidase 1","TPP1",27.38083,25.20637,25.5626,24.10367,25.04197,26.50653
"1186","Tripeptidyl-peptidase 2","TPP2",23.76693,28.95093,27.98403,24.27293,28.2905,27.45383
"1187","Translationally-controlled tumor protein","TPT1",31.81067,25.79947,28.45973,30.59147,25.3227,28.6194
"1188","Thyrotropin-releasing hormone-degrading ectoenzyme","TRHDE",24.5176,24.8336,24.329,24.03373,24.93503,26.4249
"1189","Tetraspanin-6","TSPAN6",24.77303,25.4277,26.25133,24.29973,24.92003,26.47387
"1190","Tubulin beta-3 chain","TUBB3",28.29317,28.73027,29.7849,26.82643,28.83613,29.00237
"1191","Tubulin beta-4B chain","TUBB4B",31.46837,31.43057,32.128,31.41617,31.5025,32.27807
"1192","Tubulin beta-8 chain","TUBB8",24.66397,24.6636,26.65977,24.3193,28.82197,24.9612
"1193","Elongation factor Tu, mitochondrial","TUFM",24.8303,25.4339,26.41613,24.46147,25.66833,26.63343
"1194","Twinfilin-1","TWF1",24.47033,24.88257,26.73543,24.20287,24.3779,26.2519
"1195","Twinfilin-2","TWF2",24.5038,24.49603,26.20833,25.72543,25.27707,24.5455
"1196","Twisted gastrulation protein homolog 1","TWSG1",29.84587,27.86393,24.45167,29.8813,24.63737,24.9688
"1197","Thioredoxin domain-containing protein 17","TXNDC17",27.82057,25.445,26.34,26.3438,25.53637,26.38947
"1198","Thioredoxin domain-containing protein 5","TXNDC5",26.80147,25.43033,26.69067,27.30163,26.9039,26.70923
"1199","Thioredoxin reductase 1, cytoplasmic","TXNRD1",26.42233,25.10943,26.29677,26.40173,24.184,26.89467
"1200","Ubiquitin-like modifier-activating enzyme 1","UBA1",28.18703,24.79243,29.07123,26.96277,25.28883,29.39797
"1201","Ubiquitin-conjugating enzyme E2 L3","UBE2L3",28.06927,24.44943,23.5754,26.75017,25.5795,24.6962
"1202","Putative ubiquitin-conjugating enzyme E2 N-like","UBE2NL;UBE2N",27.80333,24.59477,28.0627,27.2275,25.16737,27.9505
"1203","Ubiquitin conjugation factor E4 B","UBE4B",27.19977,25.2329,24.70833,25.90303,24.9234,24.3531
"1204","E3 ubiquitin-protein ligase UBR4","UBR4",23.62697,24.25913,24.36197,24.5718,25.29397,24.48027
"1205","Ubiquitin carboxyl-terminal hydrolase isozyme L1;Ubiquitin carboxyl-terminal hydrolase","UCHL1",31.80993,27.95127,30.517,30.7447,28.2121,31.1724
"1206","UDP-glucose 6-dehydrogenase","UGDH",26.08443,25.20683,27.15507,24.12737,24.27707,27.51333
"1207","UTP--glucose-1-phosphate uridylyltransferase","UGP2",25.28847,24.78387,25.3624,23.7658,24.9108,25.23487
"1208","Vesicle-associated membrane protein 3","VAMP3",23.9593,24.7453,27.2613,24.17373,25.6642,27.39173
"1209","Vesicle-associated membrane protein 5","VAMP5",24.56317,25.0199,25.30503,24.14,25.5299,27.8546
"1210","Valine--tRNA ligase","VARS",24.44273,24.00413,26.97703,24.35973,25.36223,26.50163
"1211","Prefoldin subunit 3","VBP1",24.2492,25.08853,24.79623,24.72163,25.3042,24.6044
"1212","Transitional endoplasmic reticulum ATPase","VCP",29.80857,31.2944,29.87493,28.62463,30.64003,30.35267
"1213","Vascular endothelial growth factor C","VEGFC",29.97023,24.78147,24.25563,28.4432,24.4786,24.9893
"1214","Vimentin","VIM",35.66397,33.56703,34.22023,34.5461,32.9773,34.34757
"1215","Vacuolar protein sorting-associated protein 28 homolog","VPS28",23.50733,25.46023,27.22967,23.61957,24.6318,27.9879
"1216","Vacuolar protein sorting-associated protein 37C","VPS37C",24.26133,25.13173,25.59307,24.29437,24.63717,25.81617
"1217","Vacuolar protein sorting-associated protein 4A","VPS4A",24.4752,24.9404,26.6455,24.66637,24.83763,27.0304
"1218","WD repeat-containing protein 1","WDR1",31.12353,28.857,30.93407,30.23797,30.3034,31.1972
"1219","WAP four-disulfide core domain protein 1","WFDC1",24.8407,24.92017,24.59193,26.4455,25.4048,24.9412
"1220","Tyrosine--tRNA ligase, cytoplasmic;Tyrosine--tRNA ligase, cytoplasmic, N-terminally processed;Tyrosine--tRNA ligase","YARS",24.77033,24.94533,26.5118,24.07537,25.53997,26.3836
"1221","Nuclease-sensitive element-binding protein 1","YBX1",25.15417,26.6595,24.05827,24.3176,25.48477,25.74323
